CO_IES,NO_IES,CO_CURSO,NO_CURSO,TP_TURNO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,ID_ALUNO,TP_COR_RACA,TP_SEXO,NU_IDADE,TP_NACIONALIDADE,IN_DEFICIENCIA,DT_INGRESSO_CURSO,IN_RESERVA_VAGAS,IN_FINANCIAMENTO_ESTUDANTIL,IN_APOIO_SOCIAL,IN_ATIVIDADE_EXTRACURRICULAR,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_MATRICULA,IN_CONCLUINTE,TP_SITUACAO
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,A3D4E6FB45717E624BA43D85C38EFC76,1,2,24,1,0,2013-07-01,0,0,0,0,2,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,DD594828BB11DCD035F926B6120EB996,4,2,25,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,A2E6E76D105AB7BA77AD59D167EEFB49,3,2,29,1,0,2017-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,3030CC11574A3174A45FA5EA27BDEDD4,3,2,24,1,0,2014-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,EE8BCDCF582C0AF8BCC9D09551554462,1,1,23,1,0,2017-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,D68C806819ED2F7AA7999E9B17739C2A,1,1,26,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,1B9B8FC190244DF363E722566263C62D,1,2,23,1,0,2017-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,0A3E0FA530B9BDDC470A7410FAB61585,3,2,23,1,0,2016-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,C52842B90738BA24460F733B48E867F8,1,2,22,1,0,2015-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,39B3EFA477D320DC1AB071C9E1244BB2,1,1,24,1,0,2016-01-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,389885B428470224232C898C282C81B8,1,1,23,1,0,2017-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,87390C9BC993721BBF3CF6F471E99F8F,1,1,22,1,0,2016-01-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,161E0555F05A6796D078BD337182BB55,1,1,22,1,0,2016-01-01,0,0,0,0,2,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,32AAA3D00467DFA13D22750BE3718CDE,1,1,25,1,0,2016-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,87E19A903E852FF5C38B8EA1A8ADAD09,1,1,25,1,0,2016-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,DCA723BBF9FEAC89C1F4C6DA6CF60819,1,1,27,1,0,2016-01-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,778C2B103DCE438114CFA31FEFCEA394,1,1,25,1,0,2016-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,80A5C8065A402F905EE7980990F6853C,1,1,23,1,0,2017-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,1D194A7CB888B8F5BA921CCA8BC8A58F,1,1,22,1,0,2018-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,540D5B82282A3616D7F11DEA4FF9FC2E,1,1,30,1,0,2014-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,040F7E74BAF56F7B6E38ABEB8C1A9189,0,1,23,1,0,2014-01-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,16AF4FBE40E0A34BC36C2BB64E82CB30,3,1,26,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,43DDD7AB0E947B58D62475F0F609E5A7,3,1,24,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,8D894582C510B744CC886CEDC09DA0D4,3,2,22,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,AE3A0379A1C00EF185B2711AA6D3B7F3,3,1,21,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,C71194B1B45B14E3E7AE45712AA567F1,3,2,23,1,0,2014-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,B0B99CD81C3AEAA68A9D8D0D8C7C1E91,1,2,25,1,0,2015-07-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,2F7DB04D25994791DCF1C42BB36EE579,1,1,22,1,0,2017-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,18D9B1C83C8040E55E063ED039E5F8CE,1,2,26,1,0,2014-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,E556764D1567E782F305B7E9C532BFB4,3,1,22,1,0,2014-07-01,0,0,0,0,2,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,65059786E05AE06BBDBF1CE711D58760,0,2,24,1,0,2014-01-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,CEE9BD3D3350EBE2AD9C7A8DB261EB3E,1,1,25,1,0,2017-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,A2515B49ACCE0D59E35D536FBD22CA57,3,1,24,1,0,2014-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,B98DD7B232B96178084E4D7645B0FFC3,1,2,28,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,3D4F174626DEC4E1223DA9863AD4CA85,0,2,25,1,0,2014-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,FF07A066D7562205609CE92B33C198BC,4,2,30,1,0,2014-01-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,BD28AE63DC4D480D6F36EC726C527DC7,1,2,22,1,0,2014-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,5CD616BBA22B3BDE089CB4AEB0E2E067,5,1,24,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,AA1B38710EDC872A58238A74E0D1E292,1,1,22,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,A57F5842D33F926D448E6CDFE555C404,1,1,25,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,EB1EAD3656582F6D0B82E1124B03C8BF,1,1,22,1,0,2014-07-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,2711D3C6FA80758A992C1F062DEF613E,1,1,27,1,0,2016-01-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,E629B36031398F86A15DEE3EFFE9D152,1,1,23,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,BE4855B0B6736C3C79FD028E63E5A615,1,1,36,1,0,2014-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,5A8FA1144EC6DAB533BC16B42BB976C7,3,2,31,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,C85AB0A6C99898651573D8D186D22464,1,1,34,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,0940FB7E5AAAFB204CF471DBF4EC600F,3,1,28,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,FB026340BA9B658472D6F9089ACE8C5A,0,1,22,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,CFA2BFC411587E2525CA836EDE753161,1,2,26,1,0,2014-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,5BFF13D7659CFA1203BC8ECC9FFBD99B,1,2,31,1,0,2016-01-01,0,0,0,0,2,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,1D63909B84FF8DD8981B8016C6B05624,1,2,48,1,0,2014-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,929ADF30F39193397C140D8A0400FD57,0,2,22,1,0,2014-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,E22027DBFBEF3621B8F8CDC86C53F90C,1,2,25,1,0,2018-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,EBAD9C9627E1AF9C82CF0FD721315B08,1,2,23,1,0,2014-01-01,0,0,0,0,2,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,B9B6BDFBF9801E88623D8793F7025D3B,2,1,22,1,0,2017-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,AED47B984AB71CB2AFF83B5443DD7FC2,1,2,23,1,0,2017-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,D77CF6E288534382492F1CC39884E771,3,1,23,1,0,2017-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,B68DA4E1DC254EF7D36BFCDB175EE24B,1,2,23,1,0,2016-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,F2C41D0FBB076215BCDD9EEBE91BD5A5,1,2,22,1,0,2016-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,46EB630B5EC7DC5251B4B027A9C9835B,1,2,25,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,854568039AF63AB97182387672EC82B3,1,2,22,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,AF7ABF0668596F765A6182D496AF1ADF,1,2,21,1,0,2018-01-01,0,1,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,0599B197FD0A4AA48C8572BEF9ED8DEA,1,1,24,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,FFE6273C23FAA5CD2E29C5A9CDE6E66C,3,1,30,1,0,2018-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,0F79A2E0A80DFF9E8AED503C4A172C7A,1,1,23,1,0,2015-07-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,9B81E0E679F0D73B71E01FBF33DA148F,1,2,37,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,55601892EE03CF41DE9792B8A2BE5A72,1,1,21,1,0,2015-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,7AEA16D78413AB0D9420358DF6615632,1,1,22,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,894075A4C0D0E79D478D7AC3EF5F5ACC,1,1,28,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,E46F3C055CC214973E291CDE3AFB4B0D,2,2,33,1,0,2015-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,09A577A42BB0A227E87490961DB5EACC,1,1,26,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,0869495A23BDB4F407DA80C3C808F8B6,0,2,23,1,0,2015-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,EA473474774FF3C2F462691ABA09DC09,1,2,28,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,3942F5897A5C7C8C76C0D2052016BDCC,1,1,21,1,0,2015-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,DCE5CA5591E92CDC66C673CD6208B9E6,3,1,28,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,091D00E72FA360BDEE12455C4277C200,3,1,34,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,CB88384EFFB5AE44FD92FC2D2826BE1A,1,2,26,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,B713B9574053386FD25EAF91BCF816BE,1,1,34,1,0,2015-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,B363CDCAAA7EEEF49B87B309FE0F1BF6,1,1,22,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,24B1C7FFF3B54FACDE2900011F35D9F8,1,1,21,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,1E229C342CF8107AA2D79BA07D571F1C,1,2,26,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,B96CB7B252C03E7B99C8CDDC94939EF1,1,2,21,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,E54536B14A516C5595DAC2282DB191BF,1,2,21,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,646EDA31646A00F4C5C668C3D2BAE17C,3,2,22,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,1E55222BC4424126C4B38CECBF8A09AA,3,2,21,1,0,2015-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,BE0629DD2BA24917F6B361378A7637A5,3,1,26,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,C6196B5E6F7F9F33715FBC162DC42B60,1,1,31,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,EED7511CB91F26A2EE48DF826AF75DB5,2,2,29,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,21C48EA23FEB87816FCC7BBD86CC8E14,1,1,21,1,0,2015-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,5E472B52D2D92B73585E44B107348A12,3,2,30,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,A4A06D11EC9D08F820AA5C10AEC86E93,3,2,21,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,F7A69932D2283F599992BFABEDF8EB23,1,1,21,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,CF39C428794BA1A5F4AC26A1882035BF,1,1,23,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,747719C86B5DF016846E7F8FB69DA534,1,1,22,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,35B8E517ECE36908C8DE88267186F246,1,1,21,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,62BE959A3C35B1ACE5CBE6E36346ABDC,1,2,23,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,48FB70E9FACADF4DF25F59C025655899,1,1,21,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,99FAB16BA6218D182C862377E8A2BEFB,5,2,27,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,3ACA6DD2B09A2A433EB1BF32D19E189D,0,2,21,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,8BF23445614A056589DBA236F44BFB09,1,2,23,1,0,2015-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,CF3CB79AE0B84D78059157019550DC9F,3,2,45,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,786E6BB013DE737F11CA556FCAA319FD,1,1,21,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,F4AF17EAE93656239C00B6FCA4CCEE4A,3,1,22,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,8951A62A4F9D891E8FA805921AA46A2C,0,1,21,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,848A31E9B441E283335FB9BE431BB47D,1,1,31,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,68A4ABA680955B9023CA65788A454C4E,1,1,22,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,64EBD3ABE791A6D348E4D109EC632298,3,2,25,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,68A6D65737F187AD6707AA4BF064D25F,3,1,22,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,3CD9E54BAC7AC679E251421193A25687,1,1,21,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,A47EEAF60F9A1E72B6E3D8918F291043,1,1,28,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,2A317CA16F3B23F2AA80B81BF55DDBB6,1,1,23,1,0,2015-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,C4F22E6A85792A6F3710A25AF2A8645E,1,2,21,1,0,2015-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,646E697DDBF7D7C220273C8A940904B1,3,1,29,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,20516,ADMINISTRAÇÃO,3,1,1,77EFCFB9D5A64E4CCDBEB9F8BDA19409,1,2,26,1,0,2015-07-01,0,0,0,0,1,1,0,1
